Open Time,Open,High,Low,Close,Quote Asset Volume,Open Interest (USD),LSRatio,FearGreedIndex,TwitterIndex
2024-07-18 15:00:00,63957.2,63965.6,63359.1,63500.1,1856570083.1241,1712941048.8016007,1.1939,61.0,50.0
2024-07-18 16:00:00,63500.1,63878.3,63272.0,63878.3,945666072.4662,1722489893.2227008,1.1867,61.0,50.0
2024-07-18 17:00:00,63878.3,63933.3,63464.5,63529.9,506504141.3742,1732393000.2430005,1.2002,61.0,50.0
2024-07-18 18:00:00,63529.9,63640.0,63300.0,63495.1,469911637.8312,1711957133.357401,1.1867,61.0,50.0
2024-07-18 19:00:00,63495.0,63725.5,63206.4,63535.6,628565454.7864,1725063033.9718013,1.1858,61.0,50.0
2024-07-18 20:00:00,63535.5,63828.0,63413.1,63792.4,328935203.6078,1709424761.5488007,1.1925,61.0,50.0
2024-07-18 21:00:00,63792.5,63880.0,63717.9,63817.1,218954822.451,1715771678.6952007,1.1978,61.0,50.0
2024-07-18 22:00:00,63817.0,64096.3,63681.0,64003.6,440282148.2377,1715061607.6320004,1.1988,61.0,50.0
2024-07-18 23:00:00,64003.5,64059.8,63914.4,63959.9,161011731.1545,1719997108.3274007,1.2257,61.0,50.0
2024-07-19 00:00:00,63960.0,63999.1,63519.0,63576.9,477930998.4624,1719133322.8202007,1.2257,60.0,50.0
2024-07-19 01:00:00,63577.0,63839.0,63266.2,63791.1,527014108.934,1692156695.101801,1.2148,60.0,50.0
2024-07-19 02:00:00,63791.2,63919.0,63611.5,63806.0,289009126.1021,1706201980.5400016,1.2153,60.0,50.0
2024-07-19 03:00:00,63805.9,64348.2,63790.4,64298.0,669923305.9051,1709706980.277001,1.2099,60.0,50.0
2024-07-19 04:00:00,64297.9,64358.0,64111.0,64111.0,302942825.7102,1702468333.8586016,1.2178,60.0,50.0
2024-07-19 05:00:00,64111.0,64227.8,64057.6,64143.2,235989968.4708,1713711111.0027015,1.2129,60.0,50.0
2024-07-19 06:00:00,64143.1,64469.3,64111.0,64184.9,433452794.1949,1712042369.5635016,1.207,60.0,50.0
2024-07-19 07:00:00,64184.8,64184.8,63565.0,63673.9,833207664.8545,1711058894.406002,1.2188,60.0,50.0
2024-07-19 08:00:00,63673.9,63946.8,63371.4,63783.9,835844356.3927,1706867158.7100017,1.206,60.0,50.0
2024-07-19 09:00:00,63783.8,64100.0,63613.3,63672.0,628133694.9269,1714830463.4110017,1.2012,60.0,50.0
2024-07-19 10:00:00,63671.9,64140.0,63624.1,63973.6,508693864.3904,1715101918.081201,1.1939,60.0,50.0
2024-07-19 11:00:00,63973.7,64165.8,63905.3,64095.2,286073635.2857,1727362646.055201,1.1887,60.0,50.0
2024-07-19 12:00:00,64095.6,64416.0,64016.1,64386.2,608469606.4216,1733523180.7500017,1.1801,60.0,50.0
2024-07-19 13:00:00,64386.2,65300.0,64010.1,65104.0,2015133298.6576,1731982276.1232011,1.1791,60.0,50.0
2024-07-19 14:00:00,65105.1,65870.0,64968.0,65700.7,2222332425.6786,1731863292.3840015,1.1877,60.0,50.0
2024-07-19 15:00:00,65700.8,65800.0,65232.0,65791.5,1274186731.8313,1849425731.0,1.165,60.0,50.0
2024-07-19 16:00:00,65791.5,66498.0,65784.0,66374.0,2462066754.0587,1857912807.63,1.1501,60.0,50.0
2024-07-19 17:00:00,66374.1,66800.0,66205.3,66711.1,1328242538.0994,1918731727.789801,1.1589,60.0,50.0
2024-07-19 18:00:00,66711.2,66770.4,66382.7,66746.4,684020254.7057,1941195059.3024008,1.1673,60.0,50.0
2024-07-19 19:00:00,66746.4,67362.8,66746.3,67107.8,1953793930.1378,1966110392.5853007,1.1552,60.0,50.0
2024-07-19 20:00:00,67107.8,67178.6,66850.0,66892.5,643459585.4988,2005866485.0591989,1.1547,60.0,50.0
2024-07-19 21:00:00,66892.4,67320.9,66848.1,66861.4,526379284.9808,1991424032.72,1.14,60.0,50.0
2024-07-19 22:00:00,66861.5,66966.2,66623.0,66684.6,344537213.9493,1974123568.3896,1.1358,60.0,50.0
