Open Time,Open,High,Low,Close,Quote Asset Volume,Open Interest (USD),LSRatio,FearGreedIndex,TwitterIndex
2024-07-18 00:00:00,3386.01,3487.99,3364.62,3424.99,6551974018.48734,1035309720.4577992,1.451,61.0,50.0
2024-07-19 00:00:00,3424.99,3539.38,3375.25,3502.18,8238609685.59137,1067142763.5733994,1.4558,60.0,50.0
2024-07-20 00:00:00,3502.18,3538.38,3478.01,3516.03,3670139851.53731,1060177880.4830992,1.4426,74.0,50.0
2024-07-21 00:00:00,3516.03,3547.84,3408.13,3534.29,6134383804.64903,1064137933.5749996,1.4516,74.0,50.0
2024-07-22 00:00:00,3534.3,3562.33,3421.0,3438.08,6769829515.27811,1081760225.9848995,1.4771,70.0,50.0
2024-07-23 00:00:00,3438.09,3540.94,3384.61,3481.01,13828978662.12502,1113172554.2399988,1.4845,71.0,50.0
2024-07-24 00:00:00,3481.01,3486.73,3285.69,3334.24,7821933918.61205,1153602813.5855987,1.4546,69.0,50.0
2024-07-25 00:00:00,3334.23,3342.02,3085.57,3173.67,13341514822.71402,1082858830.1575994,1.5038,68.0,50.0
2024-07-26 00:00:00,3173.67,3284.93,3169.14,3272.82,7320892193.0802,996330335.1671996,1.5674,68.0,50.0
2024-07-27 00:00:00,3272.81,3326.9,3188.89,3248.17,7122454624.01377,985012985.5079997,1.5549,72.0,50.0
2024-07-28 00:00:00,3248.16,3284.57,3195.84,3268.03,3619629949.885,952365027.18,1.5491,71.0,50.0
2024-07-29 00:00:00,3268.03,3396.07,3256.56,3316.87,9642865305.32722,995558833.139,1.5361,74.0,50.0
2024-07-30 00:00:00,3316.86,3365.0,3230.1,3278.17,6618568157.7503,1008102544.1279995,1.5069,67.0,50.0
2024-07-31 00:00:00,3278.17,3348.74,3212.32,3231.48,7150139867.6455,1023300606.9251992,1.5284,61.0,50.0
2024-08-01 00:00:00,3231.49,3241.83,3078.4,3201.67,8965170896.1268,1004428625.2899998,1.5291,52.0,50.0
2024-08-02 00:00:00,3201.66,3217.06,2965.27,2988.11,10491247461.2199,963494234.1522996,1.5439,57.0,50.0
2024-08-03 00:00:00,2988.1,3016.61,2855.0,2901.94,7708121561.66818,913986844.4385,1.5138,37.0,50.0
2024-08-04 00:00:00,2901.95,2934.66,2613.3,2687.6,10337564316.12464,953973624.2900996,1.5432,34.0,50.0
2024-08-05 00:00:00,2687.6,2695.93,2112.0,2418.6,31796290079.35264,659152699.5592003,1.5329,26.0,50.0
2024-08-06 00:00:00,2418.6,2558.24,2412.35,2459.87,10853835843.08941,692188249.2528,1.454,17.0,50.0
2024-08-07 00:00:00,2459.86,2549.85,2307.0,2341.41,11948141533.76121,751119915.7343993,1.4655,29.0,50.0
2024-08-08 00:00:00,2341.4,2723.77,2318.64,2681.59,12083805705.50479,752740005.2607995,1.4372,20.0,50.0
2024-08-09 00:00:00,2681.59,2708.8,2551.23,2597.9,8282477599.45511,689375423.5600001,1.4432,48.0,50.0
2024-08-10 00:00:00,2597.89,2644.43,2574.54,2608.76,3425329027.8452,692119771.6464,1.4432,40.0,50.0
2024-08-11 00:00:00,2608.77,2720.78,2537.76,2554.65,6903526348.81363,712976895.7696007,1.4522,39.0,50.0
2024-08-12 00:00:00,2554.66,2749.97,2506.13,2721.15,10880965017.29926,737908408.0914001,1.4207,25.0,50.0
2024-08-13 00:00:00,2721.15,2737.38,2610.04,2701.01,8069318726.17169,715366057.7088,1.4242,31.0,50.0
2024-08-14 00:00:00,2701.01,2788.88,2631.0,2659.82,8350455924.61193,762624158.3024995,1.4079,30.0,50.0
2024-08-15 00:00:00,2659.82,2674.17,2513.65,2568.73,8394943427.72548,756891766.0556998,1.4516,29.0,50.0
2024-08-16 00:00:00,2568.73,2630.73,2549.15,2591.52,6920011178.09664,736365479.1074997,1.4631,27.0,50.0
2024-08-17 00:00:00,2591.53,2628.0,2585.81,2613.18,2137408112.92346,730246168.5679994,1.4378,25.0,50.0
2024-08-18 00:00:00,2613.18,2688.25,2593.0,2610.67,4267133650.03774,758824260.8099997,1.4492,31.0,50.0
