Open Time,Open,High,Low,Close,Quote Asset Volume,Open Interest (USD),LSRatio,FearGreedIndex,TwitterIndex
2024-07-18 16:00:00,156.291,157.602,155.07,156.912,305743455.12,293311296.28800005,1.4033,61.0,50.0
2024-07-18 20:00:00,156.913,160.297,156.3,159.146,181681695.377,299523616.1995001,1.4038,61.0,50.0
2024-07-19 00:00:00,159.147,161.976,156.068,161.788,350162607.551,310220038.4006,1.4062,60.0,50.0
2024-07-19 04:00:00,161.788,165.666,160.586,161.356,592715441.879,328978023.3712,1.3929,60.0,50.0
2024-07-19 08:00:00,161.36,163.555,159.164,162.602,536712712.216,342910959.2352,1.3674,60.0,50.0
2024-07-19 12:00:00,162.602,169.0,162.171,168.744,927278569.853,350022228.198,1.3496,60.0,50.0
2024-07-19 16:00:00,168.743,172.585,168.175,170.322,703822369.238,376148269.125,1.2878,60.0,50.0
2024-07-19 20:00:00,170.323,170.451,167.856,169.064,194509216.01,375696611.6796,1.2989,60.0,50.0
2024-07-20 00:00:00,169.064,171.8,168.192,169.489,285501867.955,372780046.4499,1.302,74.0,50.0
2024-07-20 04:00:00,169.489,170.326,168.383,168.483,172725704.15,374367685.9212,1.3137,74.0,50.0
2024-07-20 08:00:00,168.489,169.787,167.541,167.979,177901699.6,368820406.9197,1.318,74.0,50.0
2024-07-20 12:00:00,167.979,169.658,167.187,169.171,207534247.274,366560124.0,1.3218,74.0,50.0
2024-07-20 16:00:00,169.17,174.6,168.77,172.347,522974157.563,362977933.075,1.3348,74.0,50.0
2024-07-20 20:00:00,172.348,175.497,172.348,173.532,269800044.906,363791744.2034001,1.317,74.0,50.0
2024-07-21 00:00:00,173.546,175.5,172.689,173.079,216344838.435,373010164.8030001,1.3159,74.0,50.0
2024-07-21 04:00:00,173.079,173.701,170.906,171.26,237702550.995,385140194.9459999,1.325,74.0,50.0
2024-07-21 08:00:00,171.26,172.93,171.183,172.808,164947663.589,374832377.907,1.3186,74.0,50.0
2024-07-21 12:00:00,172.808,176.647,171.207,175.367,452320056.779,377844181.1689999,1.3234,74.0,50.0
2024-07-21 16:00:00,175.365,178.427,170.458,177.941,1070830960.795,386104821.32069975,1.3143,74.0,50.0
2024-07-21 20:00:00,177.941,185.32,177.354,184.473,783060895.04,394788239.0064,1.3159,74.0,50.0
2024-07-22 00:00:00,184.473,185.015,180.65,180.909,357552303.518,421825453.3752,1.3143,70.0,50.0
2024-07-22 04:00:00,180.91,181.818,177.563,178.288,397375961.707,412346863.6866001,1.3223,70.0,50.0
2024-07-22 08:00:00,178.289,180.999,176.667,180.484,401235247.112,411235225.80240005,1.3283,70.0,50.0
2024-07-22 12:00:00,180.484,181.837,176.854,179.791,583989494.679,409828869.692,1.3652,70.0,50.0
2024-07-22 16:00:00,179.782,182.977,178.5,182.773,346534055.113,409095799.8643999,1.3585,70.0,50.0
2024-07-22 20:00:00,182.794,183.387,177.012,178.823,377848830.859,415245997.5759999,1.3568,70.0,50.0
2024-07-23 00:00:00,178.82,180.5,177.068,179.022,277083182.998,406536922.3849998,1.3629,71.0,50.0
2024-07-23 04:00:00,179.022,179.048,173.7,175.959,492456225.737,409549900.2039997,1.3641,71.0,50.0
2024-07-23 08:00:00,175.973,178.709,174.0,175.566,493343456.967,409200995.0882,1.3491,71.0,50.0
2024-07-23 12:00:00,175.565,178.328,172.1,176.395,862184284.286,396590909.1416999,1.3386,71.0,50.0
