Open Time,Open,High,Low,Close,Quote Asset Volume,Open Interest (USD),LSRatio,FearGreedIndex,TwitterIndex
2024-07-18 16:00:00,565.58,571.87,561.46,567.93,61469527.9704,21430432.552,1.2437,61.0,50.0
2024-07-18 20:00:00,567.93,573.29,567.03,571.96,19876652.408,21714375.4,1.2306,61.0,50.0
2024-07-19 00:00:00,571.96,573.5,565.0,572.87,38970269.0638,21623989.32,1.2272,60.0,50.0
2024-07-19 04:00:00,572.87,575.0,567.6,568.61,40009821.9243,21437294.946,1.2356,60.0,50.0
2024-07-19 08:00:00,568.58,573.74,566.14,573.67,48489800.0475,21257193.72,1.2282,60.0,50.0
2024-07-19 12:00:00,573.67,595.73,572.55,591.92,178214597.5012,21588666.612,1.2007,60.0,50.0
2024-07-19 16:00:00,591.91,599.33,588.59,595.67,176964241.584,23614170.58,1.208,60.0,50.0
2024-07-19 20:00:00,595.65,596.15,591.35,593.59,36822893.4296,23410748.896,1.1983,60.0,50.0
2024-07-20 00:00:00,593.58,595.53,586.68,590.8,45801463.9461,23345464.94,1.2361,74.0,50.0
2024-07-20 04:00:00,590.81,592.51,589.81,590.03,18871777.8869,22293938.436,1.2427,74.0,50.0
2024-07-20 08:00:00,590.04,593.22,588.16,590.48,28371529.5191,22345353.01,1.2482,74.0,50.0
2024-07-20 12:00:00,590.49,595.2,587.57,595.11,35450796.986,22071317.0,1.2487,74.0,50.0
2024-07-20 16:00:00,595.15,598.22,593.25,595.78,47057424.4317,22483894.509,1.2482,74.0,50.0
2024-07-20 20:00:00,595.78,597.85,592.7,593.2,22242087.4657,22045103.612,1.2457,74.0,50.0
2024-07-21 00:00:00,593.2,597.86,593.12,595.84,26188976.1572,21647330.952,1.2568,74.0,50.0
2024-07-21 04:00:00,595.83,596.38,591.17,592.71,23763668.6589,21958610.58,1.2482,74.0,50.0
2024-07-21 08:00:00,592.71,595.49,592.53,594.56,15120123.9022,21612387.316,1.2523,74.0,50.0
2024-07-21 12:00:00,594.56,602.88,592.14,599.35,75333786.6335,21681306.266,1.2568,74.0,50.0
2024-07-21 16:00:00,599.36,602.88,580.79,597.8,123112517.6627,22634753.772,1.2267,74.0,50.0
2024-07-21 20:00:00,597.81,603.97,597.09,602.47,61913794.081,22058248.075,1.2302,74.0,50.0
2024-07-22 00:00:00,602.47,606.02,599.47,600.97,49997271.291,22194008.736,1.263,70.0,50.0
2024-07-22 04:00:00,600.97,602.62,591.5,593.99,53674236.9077,22302392.928,1.2614,70.0,50.0
2024-07-22 08:00:00,593.99,600.83,591.21,599.84,39603491.5087,22035204.646,1.2732,70.0,50.0
2024-07-22 12:00:00,599.84,600.51,589.04,592.24,66910044.758,22735774.206,1.2712,70.0,50.0
2024-07-22 16:00:00,592.23,596.2,590.68,595.65,28356332.7517,23152081.044,1.2836,70.0,50.0
2024-07-22 20:00:00,595.64,596.72,585.76,587.31,43790728.0174,22144296.96,1.2732,70.0,50.0
2024-07-23 00:00:00,587.31,593.59,586.97,590.51,31179976.4327,22100495.533,1.2815,71.0,50.0
2024-07-23 04:00:00,590.52,591.28,577.47,579.87,67869053.7823,22004143.304,1.2732,71.0,50.0
2024-07-23 08:00:00,579.87,589.57,579.02,584.83,61488892.3672,21250555.302,1.2774,71.0,50.0
2024-07-23 12:00:00,584.82,588.47,578.46,585.15,73587821.1443,21456199.656,1.2774,71.0,50.0
2024-07-23 16:00:00,585.13,586.03,577.01,581.03,68464906.0123,22143592.122,1.2707,71.0,50.0
2024-07-23 20:00:00,581.03,584.0,580.25,582.19,27243880.7383,21854469.108,1.266,71.0,50.0
2024-07-24 00:00:00,582.19,586.09,580.6,585.26,35915381.9028,21887057.071,1.2589,69.0,50.0
2024-07-24 04:00:00,585.26,586.21,581.39,586.19,19410682.8955,22316812.708,1.2805,69.0,50.0
2024-07-24 08:00:00,586.2,589.01,583.65,583.72,35321886.363,22136485.518,1.2862,69.0,50.0
2024-07-24 12:00:00,583.72,587.89,582.36,583.39,43967945.0733,22326028.71,1.2852,69.0,50.0
2024-07-24 16:00:00,583.38,585.99,578.86,579.45,33690068.1918,21806713.71,1.2826,69.0,50.0
2024-07-24 20:00:00,579.47,581.64,570.0,574.78,54623184.0929,21416599.347,1.2862,69.0,50.0
2024-07-25 00:00:00,574.78,576.18,553.08,556.7,154628684.8662,20825929.428,1.2889,68.0,50.0
2024-07-25 04:00:00,556.7,564.65,554.29,561.84,46615883.9217,20404008.384,1.2738,68.0,50.0
2024-07-25 08:00:00,561.84,567.55,560.5,564.42,49406339.0607,21095049.456,1.2931,68.0,50.0
2024-07-25 12:00:00,564.41,567.26,556.58,565.21,67235684.4659,21448239.595,1.2589,68.0,50.0
2024-07-25 16:00:00,565.21,570.56,562.66,566.45,63924377.7737,21027368.448,1.266,68.0,50.0
2024-07-25 20:00:00,566.47,573.42,560.89,570.94,42393868.19,21557451.42,1.2707,68.0,50.0
2024-07-26 00:00:00,570.93,579.69,570.4,579.01,56007819.8172,21381779.97,1.2645,68.0,50.0
2024-07-26 04:00:00,579.02,580.94,577.33,579.71,34703362.983,21496378.626,1.2584,68.0,50.0
2024-07-26 08:00:00,579.7,580.74,575.43,577.65,33408391.3198,21518519.488,1.2568,68.0,50.0
2024-07-26 12:00:00,577.67,580.8,574.57,578.67,51020388.7297,21439953.15,1.2645,68.0,50.0
2024-07-26 16:00:00,578.68,582.44,577.12,580.72,25107331.8672,21614025.378,1.2862,68.0,50.0
2024-07-26 20:00:00,580.72,583.1,578.76,581.04,18060132.7015,21172043.388,1.2671,68.0,50.0
2024-07-27 00:00:00,581.04,585.44,577.86,583.33,43324095.1464,21115030.464,1.266,72.0,50.0
2024-07-27 04:00:00,583.33,588.25,582.41,587.39,33397151.6353,21598800.336,1.2462,72.0,50.0
2024-07-27 08:00:00,587.39,589.2,586.08,587.31,22718029.9803,21527659.509,1.2492,72.0,50.0
2024-07-27 12:00:00,587.31,593.02,582.48,585.71,60476317.6564,21389943.462,1.2482,72.0,50.0
2024-07-27 16:00:00,585.7,586.52,580.9,584.77,47406617.7278,20912160.288,1.2497,72.0,50.0
2024-07-27 20:00:00,584.78,585.83,573.04,581.91,79150133.5258,21185394.171,1.2517,72.0,50.0
2024-07-28 00:00:00,581.92,584.37,577.8,580.84,24964329.7468,20949644.6,1.2401,71.0,50.0
2024-07-28 04:00:00,580.85,581.52,574.79,579.12,32479204.9226,20803321.838,1.2558,71.0,50.0
2024-07-28 08:00:00,579.12,582.38,577.5,582.2,22368796.4971,20623408.016,1.2568,71.0,50.0
2024-07-28 12:00:00,582.19,582.66,579.66,580.74,21281805.4846,20728632.21,1.2568,71.0,50.0
2024-07-28 16:00:00,580.73,584.95,579.3,584.44,17592008.6086,20784187.17,1.2517,71.0,50.0
2024-07-28 20:00:00,584.44,585.34,581.32,584.21,19263053.1868,20893843.92,1.2523,71.0,50.0
2024-07-29 00:00:00,584.21,597.64,583.92,592.69,73058881.9685,20939483.52,1.2528,74.0,50.0
2024-07-29 04:00:00,592.69,595.74,590.86,594.18,32116124.417,21361287.654,1.2361,74.0,50.0
2024-07-29 08:00:00,594.17,595.2,592.27,593.16,24236430.8389,21532026.624,1.2427,74.0,50.0
2024-07-29 12:00:00,593.16,593.86,580.58,583.26,75942739.4927,21639014.694,1.263,74.0,50.0
2024-07-29 16:00:00,583.26,583.96,572.62,577.88,80664839.7531,20844187.071,1.2878,74.0,50.0
2024-07-29 20:00:00,577.88,580.66,574.0,574.46,28164183.9117,20902780.452,1.2889,74.0,50.0
2024-07-30 00:00:00,574.46,575.49,566.83,573.01,57420290.409,20642505.744,1.2978,67.0,50.0
2024-07-30 04:00:00,573.0,576.36,570.73,574.74,24745656.6507,21179935.02,1.2889,67.0,50.0
2024-07-30 08:00:00,574.75,574.88,572.07,573.81,22851647.076,21159336.91,1.2883,67.0,50.0
2024-07-30 12:00:00,573.81,576.33,571.26,574.17,36206726.3262,21573732.696,1.2973,67.0,50.0
2024-07-30 16:00:00,574.16,577.71,570.45,574.0,38375559.5482,21520017.939,1.2894,67.0,50.0
2024-07-30 20:00:00,574.03,588.52,570.08,588.34,52406791.1759,21723374.243,1.2826,67.0,50.0
2024-07-31 00:00:00,588.32,589.98,582.44,585.43,75133827.3725,22713204.173,1.2732,61.0,50.0
2024-07-31 04:00:00,585.43,587.96,581.51,586.3,45736931.5887,22505428.484,1.2753,61.0,50.0
2024-07-31 08:00:00,586.3,589.43,584.56,587.03,34726592.4369,22584318.183,1.2696,61.0,50.0
2024-07-31 12:00:00,587.03,589.33,584.57,586.9,34016701.7628,22697576.568,1.2665,61.0,50.0
2024-07-31 16:00:00,586.9,593.34,581.01,582.37,72369366.4329,22433050.28,1.2589,61.0,50.0
2024-07-31 20:00:00,582.34,582.48,575.17,576.79,58200206.8023,22229879.84,1.266,61.0,50.0
2024-08-01 00:00:00,576.79,578.4,568.63,570.0,59527668.469,22035466.686,1.2758,52.0,50.0
2024-08-01 04:00:00,569.98,571.67,562.84,569.15,57046260.2077,21460599.0,1.2795,52.0,50.0
2024-08-01 08:00:00,569.15,573.54,569.01,572.78,24730217.9028,21009203.928,1.2727,52.0,50.0
2024-08-01 12:00:00,572.78,575.39,556.79,559.17,95186263.5834,21318282.432,1.2732,52.0,50.0
2024-08-01 16:00:00,559.18,561.74,553.74,561.19,88336720.5273,21577531.129,1.2769,52.0,50.0
2024-08-01 20:00:00,561.1,577.9,559.9,575.37,64095554.1837,22160633.278,1.2915,52.0,50.0
2024-08-02 00:00:00,575.38,577.97,564.21,572.27,61472108.7827,22374291.456,1.2894,57.0,50.0
2024-08-02 04:00:00,572.28,573.49,563.77,570.98,51782770.486,22301256.12,1.2904,57.0,50.0
2024-08-02 08:00:00,570.98,575.81,568.5,573.74,36818701.0015,21918187.83,1.2868,57.0,50.0
2024-08-02 12:00:00,573.75,576.95,547.04,559.0,156195331.8101,21778374.208,1.2779,57.0,50.0
2024-08-02 16:00:00,558.98,560.48,553.3,555.29,58842378.8851,20841644.234,1.302,57.0,50.0
2024-08-02 20:00:00,555.29,558.33,540.71,543.15,96317866.292,21190749.15,1.3202,57.0,50.0
2024-08-03 00:00:00,543.15,544.05,526.14,542.25,111874522.0553,20246334.108,1.3425,37.0,50.0
2024-08-03 04:00:00,542.25,545.5,539.56,541.05,32614818.4474,20550499.098,1.2763,37.0,50.0
2024-08-03 08:00:00,541.04,541.94,536.82,541.38,34533905.0723,20605677.84,1.2878,37.0,50.0
2024-08-03 12:00:00,541.39,545.26,531.5,532.16,50719693.9766,20932862.454,1.2774,37.0,50.0
2024-08-03 16:00:00,532.15,534.19,522.75,523.57,112122966.859,20559828.475,1.3015,37.0,50.0
2024-08-03 20:00:00,523.57,530.69,521.36,529.64,48808556.5312,20464258.31,1.2645,37.0,50.0
2024-08-04 00:00:00,529.7,532.32,527.11,528.47,32140170.5035,20823223.058,1.2701,34.0,50.0
2024-08-04 04:00:00,528.46,529.82,521.87,523.76,31395642.8298,20812677.324,1.2707,34.0,50.0
2024-08-04 08:00:00,523.75,528.18,520.77,525.59,36517285.9138,20683482.48,1.2686,34.0,50.0
2024-08-04 12:00:00,525.59,527.8,501.0,501.93,139195053.6909,20956083.435,1.2568,34.0,50.0
2024-08-04 16:00:00,501.94,509.99,486.14,507.94,188401340.9819,20549052.77,1.2386,34.0,50.0
2024-08-04 20:00:00,507.93,511.65,496.16,496.92,66991803.4995,20996877.822,1.2614,34.0,50.0
2024-08-05 00:00:00,496.92,500.01,425.83,442.03,504611601.9981,20786171.616,1.2528,26.0,50.0
2024-08-05 04:00:00,441.95,450.55,397.29,438.95,435297862.0927,17518186.356,1.2507,26.0,50.0
2024-08-05 08:00:00,438.94,449.14,421.04,431.94,237607189.3925,18367527.352,1.2386,26.0,50.0
2024-08-05 12:00:00,431.92,465.91,408.75,462.01,395064627.6266,18483306.513,1.2085,26.0,50.0
2024-08-05 16:00:00,461.99,473.79,450.74,457.65,172450896.1826,20194767.99,1.1968,26.0,50.0
2024-08-05 20:00:00,457.58,471.45,457.15,464.2,81218309.1283,20366809.89,1.1739,26.0,50.0
2024-08-06 00:00:00,464.21,489.99,463.44,478.63,121043804.6913,21310860.872,1.1772,17.0,50.0
2024-08-06 04:00:00,478.63,492.75,476.11,491.92,102451824.7717,22338731.767,1.2109,17.0,50.0
2024-08-06 08:00:00,491.91,491.92,475.55,478.18,104464997.3021,23460850.765,1.2173,17.0,50.0
2024-08-06 12:00:00,478.17,496.0,469.38,487.81,155284682.9826,22998380.367,1.2085,17.0,50.0
2024-08-06 16:00:00,487.82,493.0,485.1,487.9,62458766.281,25042110.552,1.2051,17.0,50.0
2024-08-06 20:00:00,487.89,492.54,483.26,484.78,55211578.6935,24343731.456,1.2242,17.0,50.0
2024-08-07 00:00:00,484.77,493.42,478.02,491.68,75572198.9517,23345206.14,1.2222,29.0,50.0
2024-08-07 04:00:00,491.69,497.43,488.34,491.78,65336194.7414,22288765.468,1.2178,29.0,50.0
2024-08-07 08:00:00,491.78,497.24,488.09,489.15,68486154.135,21601247.794,1.2302,29.0,50.0
2024-08-07 12:00:00,489.16,493.64,471.79,480.72,136293981.6265,22152808.456,1.2326,29.0,50.0
2024-08-07 16:00:00,480.72,481.56,468.06,472.3,83199885.7819,20473820.576,1.209,29.0,50.0
2024-08-07 20:00:00,472.31,478.08,469.16,474.99,64844990.0808,18461108.032,1.1829,29.0,50.0
