Open Time,Open,High,Low,Close,Quote Asset Volume,Open Interest (USD),LSRatio,FearGreedIndex,TwitterIndex
2024-08-10 19:00:00,0.0084617,0.0084699,0.0083701,0.0084355,26635118.036908,37336041.31199999,1.4079,40.0,50.0
2024-08-10 20:00:00,0.0084355,0.0084551,0.0083968,0.0084395,10569535.4408812,37583269.35999998,1.4067,40.0,50.0
2024-08-10 21:00:00,0.0084395,0.0084985,0.008434,0.0084853,12158813.996166,37548513.909,1.4085,40.0,50.0
2024-08-10 22:00:00,0.0084852,0.0084864,0.0084259,0.0084364,12539982.0419123,37351678.58999999,1.4102,40.0,50.0
2024-08-10 23:00:00,0.0084364,0.0084378,0.00838,0.008428,11535272.2197359,36889788.31999999,1.4149,40.0,50.0
2024-08-11 00:00:00,0.008428,0.0085565,0.0083984,0.0085163,22418535.2569758,37023874.86399999,1.4062,39.0,50.0
2024-08-11 01:00:00,0.0085164,0.0086122,0.008496,0.0086035,16707796.9512429,37328354.148,1.4056,39.0,50.0
2024-08-11 02:00:00,0.0086036,0.0086789,0.0085578,0.0086002,23958906.7082137,38910456.81199998,1.4021,39.0,50.0
2024-08-11 03:00:00,0.0086004,0.0087682,0.008597,0.0087274,38652002.5385452,39656226.43399996,1.4038,39.0,50.0
2024-08-11 04:00:00,0.0087276,0.0087701,0.0086086,0.0086317,26997655.6278335,42111158.387,1.3969,39.0,50.0
2024-08-11 05:00:00,0.0086316,0.0086677,0.0086,0.0086538,17549325.7001754,41764273.92,1.3889,39.0,50.0
2024-08-11 06:00:00,0.0086538,0.0086588,0.0085672,0.0085747,19982147.205343,41972642.08499999,1.3946,39.0,50.0
2024-08-11 07:00:00,0.0085747,0.008635,0.008555,0.0086269,19115974.8227078,42351275.86599999,1.3901,39.0,50.0
2024-08-11 08:00:00,0.0086272,0.0087079,0.0086,0.0086621,23026141.3723023,42984446.70599999,1.3964,39.0,50.0
2024-08-11 09:00:00,0.0086622,0.0087838,0.008535,0.0085857,51977633.8649609,43235287.53599999,1.3992,39.0,50.0
2024-08-11 10:00:00,0.0085857,0.0086106,0.0085158,0.0085205,24227591.4820488,42520297.383,1.4038,39.0,50.0
2024-08-11 11:00:00,0.0085206,0.00853,0.0083899,0.0084327,50391661.344376,41767596.183,1.401,39.0,50.0
