Open Time,Open,High,Low,Close,Quote Asset Volume,Open Interest (USD),LSRatio,FearGreedIndex,TwitterIndex
2024-07-18 00:00:00,155.466,161.576,155.07,159.146,1798650784.37,293311296.28800005,1.4073,61.0,50.0
2024-07-19 00:00:00,159.147,172.585,156.068,169.064,3305200916.747,376148269.125,1.4062,60.0,50.0
2024-07-20 00:00:00,169.064,175.497,167.187,173.532,1636437721.448,362977933.075,1.302,74.0,50.0
2024-07-21 00:00:00,173.546,185.32,170.458,184.473,2925206965.633,386104821.32069975,1.3159,74.0,50.0
2024-07-22 00:00:00,184.473,185.015,176.667,178.823,2464535892.988,409095799.8643999,1.3143,70.0,50.0
2024-07-23 00:00:00,178.82,180.5,170.35,172.912,2996804669.23,392341276.5652,1.3629,71.0,50.0
2024-07-24 00:00:00,172.925,182.5,170.878,177.983,2906987951.664,435771632.9304,1.3669,69.0,50.0
2024-07-25 00:00:00,177.983,179.5,165.304,171.759,3902333466.495,398049950.7953002,1.3234,68.0,50.0
2024-07-26 00:00:00,171.76,184.0,171.582,182.991,2469555449.522,441441962.4788004,1.3929,68.0,50.0
2024-07-27 00:00:00,182.991,188.34,178.027,183.903,3337965925.631,473576911.57280016,1.2925,72.0,50.0
2024-07-28 00:00:00,183.902,186.647,181.11,184.808,1798577272.561,490638573.1715001,1.2989,71.0,50.0
2024-07-29 00:00:00,184.808,193.893,181.444,182.509,3721645745.806,509429834.2604002,1.2701,74.0,50.0
2024-07-30 00:00:00,182.509,184.773,175.213,179.072,2788988484.803,487155122.5022,1.2558,67.0,50.0
2024-07-31 00:00:00,179.072,184.572,171.53,171.632,2881153493.588,477151484.9988,1.291,61.0,50.0
2024-08-01 00:00:00,171.632,172.859,157.828,167.294,3942115196.781,329852899.6847999,1.337,52.0,50.0
2024-08-02 00:00:00,167.3,169.357,149.735,152.711,4460679553.038,305620955.4122001,1.4624,57.0,50.0
2024-08-03 00:00:00,152.711,153.996,139.412,142.456,3668381149.062,268904556.6551,1.4716,37.0,50.0
2024-08-04 00:00:00,142.455,145.984,131.0,138.291,4293411655.071,248189863.7659,1.4697,34.0,50.0
2024-08-05 00:00:00,138.291,139.343,109.162,129.768,12164526945.092,208580253.8583,1.4301,26.0,50.0
2024-08-06 00:00:00,129.775,149.5,129.352,144.328,5325179860.588,273534993.46199995,1.3912,17.0,50.0
2024-08-07 00:00:00,144.329,154.888,142.1,144.736,5580344304.662,316090844.67479986,1.3414,29.0,50.0
2024-08-08 00:00:00,144.732,163.712,141.315,163.069,5456765886.899,334754109.2919,1.3463,20.0,50.0
2024-08-09 00:00:00,163.069,163.496,150.632,156.188,3325342248.435,355283842.80060005,1.3742,48.0,50.0
2024-08-10 00:00:00,156.188,158.705,152.54,153.932,1650063349.729,350246980.31499994,1.3935,40.0,50.0
2024-08-11 00:00:00,153.933,157.95,141.038,141.492,2626976499.801,346131245.3544,1.416,39.0,50.0
2024-08-12 00:00:00,141.493,150.727,141.128,146.241,3992100800.784,247282981.21649995,1.4062,25.0,50.0
2024-08-13 00:00:00,146.241,149.776,142.853,146.565,2551006426.485,242822705.502,1.4576,31.0,50.0
2024-08-14 00:00:00,146.566,152.13,142.215,143.644,2941403670.48,236122040.48880005,1.412,30.0,50.0
2024-08-15 00:00:00,143.643,147.66,137.65,142.538,3477069243.647,241527727.2022,1.4313,29.0,50.0
2024-08-16 00:00:00,142.538,144.863,136.05,138.986,3061992092.383,232428639.78809983,1.4414,27.0,50.0
2024-08-17 00:00:00,138.985,141.9,137.519,141.83,1331184568.693,227644176.228,1.4355,25.0,50.0
2024-08-18 00:00:00,141.831,147.445,140.462,142.354,1994482272.427,233872890.1808,1.4102,31.0,50.0
2024-08-19 00:00:00,142.348,146.2,140.252,144.201,2190799200.733,233569630.3248,1.3901,28.0,50.0
2024-08-20 00:00:00,144.2,148.778,140.885,142.21,2267217111.465,238026977.7792,1.4125,30.0,50.0
2024-08-21 00:00:00,142.209,144.3,138.689,142.726,2140000215.356,257635228.95299992,1.4426,26.0,50.0
2024-08-22 00:00:00,142.726,144.828,140.51,143.159,1326279628.044,251249446.2449999,1.4313,39.0,50.0
2024-08-23 00:00:00,143.158,153.999,142.589,153.228,2683507296.526,249498017.92049992,1.4266,34.0,50.0
2024-08-24 00:00:00,153.228,162.325,151.894,160.558,2560669173.62,247554385.38580003,1.3652,56.0,50.0
2024-08-25 00:00:00,160.559,161.89,155.21,158.88,2072250884.037,246465854.1296,1.3116,54.0,50.0
2024-08-26 00:00:00,158.881,162.0,155.451,157.052,2970317566.028,246434856.9948001,1.31,55.0,50.0
2024-08-27 00:00:00,157.053,159.622,145.0,146.727,3103859089.304,245390847.28830004,1.2952,48.0,50.0
2024-08-28 00:00:00,146.733,148.846,140.422,143.892,3258440623.272,215088462.2238001,1.4125,30.0,50.0
2024-08-29 00:00:00,143.892,147.332,137.952,139.948,2448167569.937,212188422.83200005,1.4414,29.0,50.0
2024-08-30 00:00:00,139.948,141.046,132.002,137.921,2758566256.01,237348112.8155,1.448,34.0,50.0
2024-08-31 00:00:00,137.921,139.16,134.402,135.266,975436939.087,230702164.85480005,1.4516,29.0,50.0
2024-09-01 00:00:00,135.266,136.133,127.6,128.411,2524287347.665,249862156.1364,1.4248,26.0,50.0
2024-09-02 00:00:00,128.411,135.343,126.756,134.865,2533187829.567,227214829.88879988,1.4498,26.0,50.0
2024-09-03 00:00:00,134.865,137.5,127.082,127.506,2127106502.045,220042413.8802,1.3946,26.0,50.0
2024-09-04 00:00:00,127.505,134.91,122.0,133.564,2982843728.179,234607805.62820005,1.4426,27.0,50.0
2024-09-05 00:00:00,133.564,135.511,127.777,129.337,2505882772.736,219854654.4012,1.3872,29.0,50.0
